,cluster_0,cluster_1,cluster_2
nucleus_texture_feature_3_mean_Robust_Kurtosis,0.004144613567685752,0.0,0.0
nucleus_texture_feature_3_sd_Median,0.002302133220863141,0.0,0.009308452250274423
nucleus_texture_feature_3_sd_Inter_Quartile_Range,0.008363931095298675,0.0,0.013270735524256663
nucleus_texture_feature_3_sd_Robust_Skewness,0.004044034655680203,0.0064819907723681095,0.0
nucleus_texture_feature_3_sd_Robust_Kurtosis,0.02302662803417028,0.0,0.0
nucleus_texture_feature_4_mean_Median,0.003040651368550729,0.0,0.0
nucleus_texture_feature_4_mean_Inter_Quartile_Range,0.006150322628054375,0.0,0.008613595407509268
nucleus_texture_feature_4_mean_Robust_Skewness,0.0012103143702744982,0.03983573634304392,0.009962406015037596
nucleus_texture_feature_4_mean_Robust_Kurtosis,0.002254113523788831,0.0,0.0
nucleus_texture_feature_4_sd_Median,0.0,0.024696627843161158,0.0
nucleus_texture_feature_4_sd_Inter_Quartile_Range,0.00389332746695076,0.0,0.011323801060630353
nucleus_texture_feature_4_sd_Robust_Skewness,0.0005856214471771244,0.0,0.0
nucleus_texture_feature_4_sd_Robust_Kurtosis,0.004629796174153409,0.005655427936272738,0.0
nucleus_texture_feature_5_mean_Median,0.002543890666494394,0.0,0.0
nucleus_texture_feature_5_mean_Inter_Quartile_Range,0.007734494396402966,0.0,0.037114845938375454
nucleus_texture_feature_5_mean_Robust_Skewness,0.004768776088228863,0.0,0.0
nucleus_texture_feature_5_mean_Robust_Kurtosis,0.0017201189021251067,0.0,0.0
nucleus_texture_feature_5_sd_Median,0.0009809239475336634,0.0,0.0
nucleus_texture_feature_5_sd_Inter_Quartile_Range,0.0010133471671221433,0.0,0.0
nucleus_texture_feature_5_sd_Robust_Skewness,0.005809091541899388,0.0,0.0
nucleus_texture_feature_5_sd_Robust_Kurtosis,0.005135804041274391,0.0,0.0
nucleus_texture_feature_6_mean_Median,0.0011589841687022087,0.0,0.0
nucleus_texture_feature_6_mean_Inter_Quartile_Range,0.0026472362032027934,0.0,0.0
nucleus_texture_feature_6_mean_Robust_Skewness,0.005307017903238474,0.0,0.0
nucleus_texture_feature_6_mean_Robust_Kurtosis,0.0064939989927497044,0.022556619547043615,0.0
nucleus_texture_feature_6_sd_Median,0.0030550897752978988,0.0,0.0
nucleus_texture_feature_6_sd_Inter_Quartile_Range,0.003982820031139885,0.0,0.05006000553653556
nucleus_texture_feature_6_sd_Robust_Skewness,0.0035413666751476437,0.0,0.0
nucleus_texture_feature_6_sd_Robust_Kurtosis,0.0037601734703378337,0.0,0.0
nucleus_texture_feature_7_mean_Median,0.00290123492988537,0.0,0.0
nucleus_texture_feature_7_mean_Inter_Quartile_Range,0.003311133555335823,0.0,0.0
nucleus_texture_feature_7_mean_Robust_Skewness,0.006174532960629336,0.01759498340095906,0.0
nucleus_texture_feature_7_mean_Robust_Kurtosis,0.0018610237264791623,0.0,0.0
nucleus_texture_feature_7_sd_Median,0.005459724869236413,0.012316488380671339,0.0
nucleus_texture_feature_7_sd_Inter_Quartile_Range,0.002764515875351592,0.020876330139090078,0.0
nucleus_texture_feature_7_sd_Robust_Skewness,0.0031522806974398796,0.0,0.0
nucleus_texture_feature_7_sd_Robust_Kurtosis,0.006055573302224309,0.0,0.0
nucleus_texture_feature_8_mean_Median,0.0008321149313801669,0.0,0.0
nucleus_texture_feature_8_mean_Inter_Quartile_Range,0.0026721443820461434,0.0,0.0
nucleus_texture_feature_8_mean_Robust_Skewness,0.003718241885755351,0.0,0.0
nucleus_texture_feature_8_mean_Robust_Kurtosis,0.0016398961242040755,0.0,0.0
nucleus_texture_feature_8_sd_Median,0.0028486673014516965,0.005558032079610834,0.0
nucleus_texture_feature_8_sd_Inter_Quartile_Range,0.0011718266728158785,0.0064817099126587355,0.0
nucleus_texture_feature_8_sd_Robust_Skewness,0.0037995370363635285,0.0,0.0
nucleus_texture_feature_8_sd_Robust_Kurtosis,0.004741879037716159,0.0,0.0
nucleus_texture_feature_9_mean_Median,0.0030144902054601032,0.0,0.0
nucleus_texture_feature_9_mean_Inter_Quartile_Range,0.004249877152579798,0.0,0.0
nucleus_texture_feature_9_mean_Robust_Skewness,0.0006197863880876277,0.0,0.0
nucleus_texture_feature_9_mean_Robust_Kurtosis,0.001634421334487866,0.0,0.0
nucleus_texture_feature_9_sd_Median,0.003356885250231919,0.0,0.01197408256231785
nucleus_texture_feature_9_sd_Inter_Quartile_Range,0.0029110908003525545,0.0,0.0
nucleus_texture_feature_9_sd_Robust_Skewness,0.0035710825408853913,0.0,0.0
nucleus_texture_feature_9_sd_Robust_Kurtosis,0.006083698222651258,0.0,0.0
bin_1,0.0002072818615249256,0.0,0.0
bin_2,0.006548939952500867,0.0,0.0
bin_3,0.0013067225842129599,0.0,0.042589548620555105
bin_4,0.00271743765798725,0.0364997813729777,0.0
bin_5,0.006011033314148705,0.015239546574522523,0.0
bin_6,0.004524462440913917,0.0,0.0
bin_7,0.0016664744468458186,0.0,0.0
bin_8,0.003962610838729944,0.0,0.006545005488474203
