,cluster_0,cluster_1,cluster_2
nucleus_texture_feature_5_sd_Robust_Kurtosis,0.0026694522668372815,0.0035209827914706514,0.0025261749603824766
nucleus_texture_feature_6_mean_Median,0.002289408222289066,0.002972478154509628,0.003172696485797106
nucleus_texture_feature_6_mean_Inter_Quartile_Range,0.0023107661469146347,0.002937891391652558,0.0020668483890678396
nucleus_texture_feature_6_mean_Robust_Skewness,0.0029747703374740004,0.004550331325048594,0.0028301879557615537
nucleus_texture_feature_6_mean_Robust_Kurtosis,0.00199729732036147,0.00487604448796408,0.002652021143404565
nucleus_texture_feature_6_sd_Median,0.0022233202306555463,0.0049088460708161365,0.003223378443460232
nucleus_texture_feature_6_sd_Inter_Quartile_Range,0.0011374744183452695,0.0006497194023326925,0.0015436006476061638
nucleus_texture_feature_6_sd_Robust_Skewness,0.0026062854732363224,0.003835803945366718,0.00513478138176353
nucleus_texture_feature_6_sd_Robust_Kurtosis,0.0021503466743335357,0.0026041311913545047,0.0030598753399293742
nucleus_texture_feature_7_mean_Median,0.0016628685098194454,0.003147824563525711,0.002363186400481829
nucleus_texture_feature_7_mean_Inter_Quartile_Range,0.001875702047910404,0.0033623861376447604,0.001967756466981753
nucleus_texture_feature_7_mean_Robust_Skewness,0.0034172306283854407,0.0036753568548837643,0.004339741817314013
nucleus_texture_feature_7_mean_Robust_Kurtosis,0.0027107597311422176,0.003182467842686998,0.0056131821376343306
nucleus_texture_feature_7_sd_Median,0.004363723412759785,0.006151443411021387,0.0038088701248437957
nucleus_texture_feature_7_sd_Inter_Quartile_Range,0.0016054966261488037,0.001495501275196584,0.0019575456735806108
nucleus_texture_feature_7_sd_Robust_Skewness,0.003736762368223097,0.0033270976472112375,0.0034051764694611863
nucleus_texture_feature_7_sd_Robust_Kurtosis,0.002237617224114794,0.0019447687417843038,0.002221618218010283
nucleus_texture_feature_8_mean_Median,0.001959039168285369,0.0029556441663875542,0.0015364246914879975
nucleus_texture_feature_8_mean_Inter_Quartile_Range,0.002375934147268589,0.0024110472797758734,0.001672694999369874
nucleus_texture_feature_8_mean_Robust_Skewness,0.0024069308171115428,0.0006745866382410436,0.002850173427490523
nucleus_texture_feature_8_mean_Robust_Kurtosis,0.002614878999882739,0.0025125967601792687,0.0025638520152146196
nucleus_texture_feature_8_sd_Median,0.00202022377491423,0.0026256842198963903,0.0030991133493955734
nucleus_texture_feature_8_sd_Inter_Quartile_Range,0.0018419775893385236,0.0026032398968373377,0.001404776730997039
nucleus_texture_feature_8_sd_Robust_Skewness,0.001978568620907334,0.0006607137394839104,0.0018784344965635741
nucleus_texture_feature_8_sd_Robust_Kurtosis,0.0030086856788997104,0.0018775646596417266,0.004725766723037291
nucleus_texture_feature_9_mean_Median,0.0017923417926647282,0.002853615752318444,0.002312523579935554
nucleus_texture_feature_9_mean_Inter_Quartile_Range,0.0017744333618235821,0.0028841795011346986,0.002330658661942234
nucleus_texture_feature_9_mean_Robust_Skewness,0.0021811961585201304,0.0016440340097897766,0.0018863609835743122
nucleus_texture_feature_9_mean_Robust_Kurtosis,0.0022156035868678226,0.0007517613364775394,0.0026951284354253505
nucleus_texture_feature_9_sd_Median,0.0023308105874960817,0.0051527979297443325,0.0024699601828360777
nucleus_texture_feature_9_sd_Inter_Quartile_Range,0.0022490943498495192,0.0028351513743288875,0.001343566131387186
nucleus_texture_feature_9_sd_Robust_Skewness,0.003456579355101297,0.0013597974549842914,0.0027494004076732592
nucleus_texture_feature_9_sd_Robust_Kurtosis,0.0026790323130590856,0.002215347996550138,0.003249209870718275
bin_1,0.005529837315574674,0.007547404548816261,0.006019289322516781
bin_2,0.004377925998132595,0.0077044508847000795,0.005708811382306227
bin_3,0.0062208648529043465,0.002126921674435552,0.0027673724212075833
bin_4,0.005504358758386417,0.002247945597411045,0.00539415157602516
bin_5,0.003962718612735746,0.006562345916764994,0.005013006869186717
bin_6,0.001814461659056194,0.00148103748445971,0.0018223461319868352
bin_7,0.012041022114744681,0.006928950399462746,0.004278735917504199
bin_8,0.004649389821372323,0.006492537389820043,0.0035732049542325935
