,accuracy,precision,recall,f1score,AUC,AP
RRAD---Cluster1,0.813953488372093,0.8223684210526316,0.8195652173913044,0.8138528138528138,0.8785326086956521,0.8717783443090524
RUFY3---Cluster2,0.7906976744186046,0.6488095238095238,0.5204248366013072,0.49078947368421055,0.5845588235294118,0.3064207676249449
RUNX1,0.7790697674418605,0.7828947368421053,0.7790697674418605,0.7783204449871115,0.8658734451054624,0.8491433418091924
RUSC1---Cluster1,0.7558139534883721,0.7675814751286449,0.7532467532467533,0.7517525773195877,0.8246753246753247,0.8227313130807066
S100A16---Cluster1,0.6744186046511628,0.6949620427881298,0.6541189307146754,0.6469208211143695,0.7836879432624113,0.7446776197537633
S100A16---Cluster2,0.7906976744186046,0.3953488372093023,0.5,0.44155844155844154,0.696078431372549,0.9027720059505546
S100A2,0.8023255813953488,0.8013550135501355,0.8021739130434783,0.8016551349884684,0.8668478260869565,0.8404395064879058
S100A8,0.7209302325581395,0.6851190476190476,0.6915024630541872,0.6878402903811252,0.7629310344827586,0.5780454850109292
SAA1,0.6395348837209303,0.6297446514837819,0.6044444444444445,0.6001199940002999,0.7083333333333333,0.5772305970127766
SAA2,0.686046511627907,0.6724590163934426,0.6487556561085972,0.6517174141292935,0.6911764705882353,0.5512408302465628
