,cluster_0,cluster_1,cluster_2
nucleus_texture_feature_1_mean_Robust_Skewness,0.007132014587930009,0.010650626646910523,0.006342609845001329
nucleus_texture_feature_1_mean_Robust_Kurtosis,0.0009593205757842957,0.001718512049749632,0.0008784169728519188
nucleus_texture_feature_1_sd_Median,0.007479411525956682,0.003746975773221148,0.0033662264100823842
nucleus_texture_feature_1_sd_Inter_Quartile_Range,0.001491837530398036,0.0015722901254892603,0.0009542303312278138
nucleus_texture_feature_1_sd_Robust_Skewness,0.01183999249954617,0.00523053468889799,0.0035657594441213126
nucleus_texture_feature_1_sd_Robust_Kurtosis,0.0009993328983240225,0.0014005419860791146,0.0015583416794869031
nucleus_texture_feature_10_mean_Median,0.0014676989039216748,0.0020829365672773324,0.0010263492173584077
nucleus_texture_feature_10_mean_Inter_Quartile_Range,0.006420430479408652,0.0024271931215873784,0.0017800916449552699
nucleus_texture_feature_10_mean_Robust_Skewness,0.0011550827224372374,0.0017227419509672427,0.0012107197775242263
nucleus_texture_feature_10_mean_Robust_Kurtosis,0.0020672753140296186,0.0016014697353073067,0.0020809741153932
nucleus_texture_feature_10_sd_Median,0.004556135297689416,0.004803215297306476,0.0045937379584476655
nucleus_texture_feature_10_sd_Inter_Quartile_Range,5.625458716604333e-05,0.001497614587006488,0.0013786770971369927
nucleus_texture_feature_10_sd_Robust_Skewness,0.003497136800083208,0.0015877382940729036,0.0017672816908157576
nucleus_texture_feature_10_sd_Robust_Kurtosis,0.0027452810289462764,0.0019263094412643098,0.0009665295383384733
nucleus_texture_feature_11_mean_Median,0.0004531594769547112,0.0017382553777115567,0.0014862437151365775
nucleus_texture_feature_11_mean_Inter_Quartile_Range,0.002876247769079322,0.0013698528542370294,0.0014954816017908198
nucleus_texture_feature_11_mean_Robust_Skewness,0.004945728539358952,0.0022327613564508604,0.000976651909748272
nucleus_texture_feature_11_mean_Robust_Kurtosis,0.0009121587873726916,0.0016032914338863014,0.0024359039625710317
nucleus_texture_feature_11_sd_Median,0.002799198249746754,0.0024915311318880608,0.00015638358305475705
nucleus_texture_feature_11_sd_Inter_Quartile_Range,0.003808941951424244,0.003285562896339041,0.0020373385121041756
nucleus_texture_feature_11_sd_Robust_Skewness,0.0014566359878822016,0.001891432932321543,0.0023908396010394535
nucleus_texture_feature_11_sd_Robust_Kurtosis,0.001493944437271798,0.0012925850604840387,0.002367048861015343
nucleus_texture_feature_2_mean_Median,0.0031024662639124556,0.003628512421988403,0.00793803409548786
nucleus_texture_feature_2_mean_Inter_Quartile_Range,0.0021707468853983877,0.0019507752243125987,0.003558180428362007
nucleus_texture_feature_2_mean_Robust_Skewness,0.012711207464158231,0.009283277815217025,0.014559243009422603
nucleus_texture_feature_2_mean_Robust_Kurtosis,0.0016927353461828236,0.0016850078859549009,0.00023900784174861142
nucleus_texture_feature_2_sd_Median,0.0032372289173794575,0.003933663937015119,0.006864772917017472
nucleus_texture_feature_2_sd_Inter_Quartile_Range,0.0017332043233433342,0.0021251931197706158,0.000960719197859777
nucleus_texture_feature_2_sd_Robust_Skewness,0.010023315108566112,0.005903612774353624,0.004767768642463704
nucleus_texture_feature_2_sd_Robust_Kurtosis,0.0018270984516963107,0.0013790047800299255,0.0010417926268056767
nucleus_texture_feature_3_mean_Median,0.004773327943826675,0.002860522809905516,0.0043869702762831
nucleus_texture_feature_3_mean_Inter_Quartile_Range,0.0008938735616139169,0.0025377783540729945,0.0030929559859432065
nucleus_texture_feature_3_mean_Robust_Skewness,0.019241123604895237,0.0103010478776261,0.010546155917137302
nucleus_texture_feature_3_mean_Robust_Kurtosis,0.002759111205253685,0.0019242574507528406,0.002037150331486948
nucleus_texture_feature_3_sd_Median,0.007699081593178681,0.0068885786704619804,0.009805552151902269
nucleus_texture_feature_3_sd_Inter_Quartile_Range,0.0027015501990243483,0.0017548108197198273,0.0015490343850070153
nucleus_texture_feature_3_sd_Robust_Skewness,0.009068603160692376,0.009920403389519807,0.01658764108553237
nucleus_texture_feature_3_sd_Robust_Kurtosis,0.0013900196367740306,0.0010628693897253838,0.000517998655933325
nucleus_texture_feature_4_mean_Median,0.0006092673849230879,0.002301575949404999,0.002665677273382298
nucleus_texture_feature_4_mean_Inter_Quartile_Range,0.002198513559052784,0.0014941734410654688,0.0006528999158211536
nucleus_texture_feature_4_mean_Robust_Skewness,0.0017190794821668792,0.0018665577518575229,0.0011459144070761753
nucleus_texture_feature_4_mean_Robust_Kurtosis,0.0014771179730209256,0.0016161092313139393,0.0039441442114958765
nucleus_texture_feature_4_sd_Median,0.0009383063785399981,0.002188438729301305,0.005113707327441049
nucleus_texture_feature_4_sd_Inter_Quartile_Range,0.0008898806227251931,0.0012451189435664345,0.0012803184902097336
nucleus_texture_feature_4_sd_Robust_Skewness,0.004345465121657475,0.002290293409396467,0.0033064462803780808
nucleus_texture_feature_4_sd_Robust_Kurtosis,0.001900069652966241,0.0017178259878301938,0.002069821846655426
nucleus_texture_feature_5_mean_Median,0.0016371554029409566,0.0015720328927622984,0.0020323655067240754
nucleus_texture_feature_5_mean_Inter_Quartile_Range,0.0011483625076553281,0.0017077433920105985,0.0018308508414226702
nucleus_texture_feature_5_mean_Robust_Skewness,0.0036698449856390684,0.0020055130374310006,0.003670715162288755
nucleus_texture_feature_5_mean_Robust_Kurtosis,0.0016770564294786214,0.0017041939028352294,0.0022921398161259033
nucleus_texture_feature_5_sd_Median,0.0011375472480691746,0.0029568144792856054,0.003654060973577689
nucleus_texture_feature_5_sd_Inter_Quartile_Range,0.0003963119597288246,0.001146001003820776,0.0013308062852385838
nucleus_texture_feature_5_sd_Robust_Skewness,0.003930036477300485,0.003228722245480175,0.004493285524469526
nucleus_texture_feature_5_sd_Robust_Kurtosis,0.0026451827141792733,0.0023646876005918326,0.0012674636739408518
nucleus_texture_feature_6_mean_Median,0.0012227191957205963,0.0023049372626015095,0.006424863681546224
nucleus_texture_feature_6_mean_Inter_Quartile_Range,0.0018571880297421144,0.0018872142872578203,0.0014197264403195962
nucleus_texture_feature_6_mean_Robust_Skewness,0.0016235229964602542,0.0019012208274105608,0.0005697525611135136
nucleus_texture_feature_6_mean_Robust_Kurtosis,0.0031954223488648496,0.00266864246028043,0.0038179809077531135
nucleus_texture_feature_6_sd_Median,0.004479559277967333,0.004283999919752883,0.0029917590949563753
nucleus_texture_feature_6_sd_Inter_Quartile_Range,0.0027146726171363793,0.0017179555824444926,0.0026746249492764014
nucleus_texture_feature_6_sd_Robust_Skewness,0.0014624357807147908,0.004079819766363449,0.0026731603362820365
nucleus_texture_feature_6_sd_Robust_Kurtosis,0.0032213855733145753,0.0012525879077436668,0.0010891757923123784
nucleus_texture_feature_7_mean_Median,0.002333824109240995,0.001218904852601665,0.002427043396670241
nucleus_texture_feature_7_mean_Inter_Quartile_Range,0.0013213123092579268,0.001451899020325371,0.0011024341232986617
nucleus_texture_feature_7_mean_Robust_Skewness,0.003776034510482701,0.0022260214173079394,0.0019802931616020826
nucleus_texture_feature_7_mean_Robust_Kurtosis,0.0074170895634032554,0.0026327847599806457,0.0022166650768588297
nucleus_texture_feature_7_sd_Median,0.007415263324726862,0.004207253543081404,0.005289802969592306
nucleus_texture_feature_7_sd_Inter_Quartile_Range,0.0009640874733411714,0.0014548734606615588,0.0012925072549368711
nucleus_texture_feature_7_sd_Robust_Skewness,0.004654891317654717,0.0037181739122358905,0.0009652986810056133
nucleus_texture_feature_7_sd_Robust_Kurtosis,0.0021046970816465302,0.0020801733585776973,0.0026841082302221987
nucleus_texture_feature_8_mean_Median,0.0027815663448510462,0.0020827746295140016,0.002218266154497416
nucleus_texture_feature_8_mean_Inter_Quartile_Range,0.00594027034716431,0.002176670042094274,0.0027179686188793756
nucleus_texture_feature_8_mean_Robust_Skewness,0.0021173312281503893,0.001984801151820795,0.0015364524660982151
nucleus_texture_feature_8_mean_Robust_Kurtosis,0.0034844707637544416,0.0018013624037795052,0.004096288594048186
nucleus_texture_feature_8_sd_Median,0.004656789468701661,0.002061319027565789,0.001716444095708547
nucleus_texture_feature_8_sd_Inter_Quartile_Range,0.0019637565341845743,0.0015930232125838306,0.0007062189671942673
nucleus_texture_feature_8_sd_Robust_Skewness,0.0012027827469455958,0.0016356473843366238,0.0020296779798596658
nucleus_texture_feature_8_sd_Robust_Kurtosis,0.0021650983775981627,0.0018767083079895032,0.001345997285242915
nucleus_texture_feature_9_mean_Median,0.0020243394554031436,0.0017430269276158962,0.002672167233669991
nucleus_texture_feature_9_mean_Inter_Quartile_Range,0.0036388815118154278,0.0014420447067959074,0.001792829082673609
nucleus_texture_feature_9_mean_Robust_Skewness,0.0029669702253727424,0.0018256790002031207,0.0025985224643364346
nucleus_texture_feature_9_mean_Robust_Kurtosis,0.0023008664909637887,0.0023078156422766923,0.0010445240258626606
nucleus_texture_feature_9_sd_Median,0.0027876850222736636,0.0022584131652300353,0.0025127684805717264
nucleus_texture_feature_9_sd_Inter_Quartile_Range,0.0017777630344960314,0.0014670963280670765,0.0034413096695996657
nucleus_texture_feature_9_sd_Robust_Skewness,0.0018783800471092358,0.0020059013070255595,0.002955659023665339
nucleus_texture_feature_9_sd_Robust_Kurtosis,0.002928622272157185,0.002366923236297024,0.0010671945442760008
bin_1,0.002496173389572545,0.004902540285453897,0.004883869058710303
bin_2,0.007367572576539907,0.0058059624568817395,0.006992362276042857
bin_3,0.003928180495968231,0.0053995965620415995,0.00459607151735527
bin_4,0.004857970890744191,0.002855333077596165,0.0025538537803382294
bin_5,0.007535593231523815,0.003891456171054423,0.0049426982621539085
bin_6,0.00026107226107226103,0.0015793558223622466,0.001209306308663929
bin_7,0.0033612741517426215,0.00713559593412478,0.0059204354245679155
bin_8,0.0027933749155499643,0.003296093855192363,0.000590635667863585
